11	పదకొండవ
12	పన్నెండవ
13	పదమూడవ
14	పద్నాలుగవ
15	పదిహేనవ
16	పదహారవ
17	పదిహేడవ
18	పద్దెనిమిదవ
19	పంతొమ్మిదవ
౧౧	పదకొండవ
౧౨	పన్నెండవ
౧౩	పదమూడవ
౧౪	పద్నాలుగవ
౧౫	పదిహేనవ
౧౬	పదహారవ
౧౭	పదిహేడవ
౧౮	పద్దెనిమిదవ
౧౯	పంతొమ్మిదవ
