21	ఇరవై ఒక
31	ముప్పై ఒక
41	నలభై ఒక
51	యాభై ఒక
61	అరవై ఒక
71	డెబ్బై ఒక
81	ఎనభై ఒక
91	తొంభై ఒక
౨౧	ఇరవై ఒక
౩౧	ముప్పై ఒక
౪౧	నలభై ఒక
౫౧	యాభై ఒక
౬౧	అరవై ఒక
౭౧	డెబ్బై ఒక
౮౧	ఎనభై ఒక
౯౧	తొంభై ఒక
